,AKBNK,ALBRK,DENIZ,FINBN,GARAN,ICBCT,ISATR,ISBTR,ISCTR,SKBNK,HALKB,KLNMA,TSKB,VAKBN,YKBNK
28/10/2015,"29,600.00","1,233.00","6,174.74","18,229.05","31,374.00",982.80,15.00,33.44,"21,779.85","1,783.32","13,375.00",643.20,"2,712.50","10,175.00","15,127.74"
30/10/2015,"29,960.00","1,251.00","5,993.13","18,810.00","31,794.00",987.00,15.00,33.44,"22,409.85","1,794.90","13,687.50",646.40,"2,695.00","10,400.00","15,432.03"
02/11/2015,"32,240.00","1,323.00","6,265.55","19,590.00","34,776.00","1,003.80",15.00,33.64,"24,164.84","1,910.70","15,687.50",662.40,"2,870.00","11,625.00","16,996.97"
03/11/2015,"31,760.00","1,314.00","6,138.42","18,900.00","34,314.00","1,050.00",15.00,33.64,"23,624.84","1,887.54","15,437.50",662.40,"2,852.50","11,550.00","16,910.03"
04/11/2015,"32,080.00","1,350.00","6,174.74","19,110.00","34,734.00","1,033.20",15.00,30.35,"23,804.84","1,910.70","15,750.00",657.60,"2,905.00","11,675.00","16,953.50"
05/11/2015,"31,640.00","1,359.00","6,356.35","18,840.00","33,894.00","1,029.00",15.00,30.35,"23,354.84","1,887.54","15,500.00",662.40,"2,870.00","11,450.00","16,779.62"
06/11/2015,"31,400.00","1,359.00","6,356.35","18,510.00","33,390.00","1,024.80",15.00,32.05,"23,084.85","1,875.96","15,187.50",659.20,"2,817.50","11,125.00","16,388.38"
09/11/2015,"30,880.00","1,359.00","6,483.48","18,810.00","33,474.00","1,041.60",15.00,32.05,"23,264.84","1,875.96","15,312.50",657.60,"2,817.50","11,175.00","16,475.32"
10/11/2015,"30,600.00","1,368.00","6,374.51","18,810.00","33,348.00","1,066.80",15.00,32.05,"23,039.85","1,841.22","15,250.00",657.60,"2,800.00","11,175.00","16,344.91"
11/11/2015,"30,840.00","1,377.00","6,374.51","18,750.00","33,810.00","1,100.40",15.00,32.05,"23,354.84","1,852.80","15,375.00",656.00,"2,817.50","11,250.00","16,388.38"
12/11/2015,"31,040.00","1,386.00","6,374.51","18,450.00","33,978.00","1,104.60",15.00,32.77,"23,444.84","1,852.80","15,562.50",656.00,"2,835.00","11,325.00","16,388.38"
13/11/2015,"30,920.00","1,368.00","6,447.16","17,700.00","33,810.00","1,108.80",15.00,32.77,"23,489.84","1,852.80","15,625.00",662.40,"2,852.50","11,300.00","16,344.91"
16/11/2015,"30,600.00","1,359.00","6,338.19","17,700.00","33,474.00","1,092.00",15.00,32.49,"23,354.84","1,852.80","15,375.00",654.40,"2,835.00","11,225.00","16,127.56"
17/11/2015,"30,600.00","1,350.00","6,338.19","17,400.00","33,768.00","1,050.00",15.00,32.49,"23,264.84","1,841.22","15,375.00",649.60,"2,870.00","11,200.00","16,214.50"
18/11/2015,"30,280.00","1,359.00","6,320.03","16,620.00","33,348.00","1,033.20",15.00,32.49,"23,039.85","1,829.64","15,062.50",648.00,"2,887.50","11,050.00","16,127.56"
19/11/2015,"30,040.00","1,359.00","6,301.87","18,300.00","33,432.00","1,062.60",15.00,33.35,"22,904.85","1,887.54","15,062.50",652.80,"2,887.50","10,975.00","15,953.68"
20/11/2015,"29,920.00","1,359.00","6,301.87","18,600.00","33,516.00","1,050.00",13.90,33.31,"23,219.85","1,887.54","15,187.50",646.40,"2,852.50","11,025.00","15,997.15"
23/11/2015,"29,480.00","1,359.00","6,447.16","17,700.00","32,550.00","1,037.40",13.90,34.83,"22,904.85","1,899.12","14,875.00",648.00,"2,800.00","10,825.00","15,779.80"
24/11/2015,"28,320.00","1,296.00","6,174.74","16,620.00","31,290.00","1,012.20",13.90,35.74,"21,644.86","1,864.38","14,125.00",638.40,"2,677.50","10,175.00","15,040.80"
25/11/2015,"28,360.00","1,287.00","6,265.55","17,400.00","31,542.00","1,012.20",13.90,35.09,"21,824.85","1,841.22","14,125.00",643.20,"2,712.50","10,275.00","15,127.74"
26/11/2015,"27,480.00","1,251.00","6,174.74","17,040.00","30,408.00","1,029.00",13.90,34.79,"21,149.86","1,783.32","13,375.00",635.20,"2,625.00","9,775.00","14,606.09"
27/11/2015,"27,600.00","1,251.00","6,174.74","16,980.00","30,870.00","1,029.00",13.90,34.64,"21,329.86","1,794.90","13,875.00",636.80,"2,642.50","10,000.00","14,693.03"
30/11/2015,"27,720.00","1,260.00","6,156.58","16,560.00","30,744.00","1,033.20",13.90,33.35,"21,284.86","1,794.90","13,625.00",636.80,"2,642.50","9,950.00","14,606.09"
01/12/2015,"28,520.00","1,269.00","6,174.74","17,040.00","31,962.00","1,045.80",13.90,35.82,"21,914.85","1,818.06","14,000.00",641.60,"2,677.50","10,200.00","14,997.33"
02/12/2015,"28,400.00","1,278.00","6,138.42","17,070.00","31,836.00","1,045.80",13.90,32.11,"21,869.85","1,806.48","13,887.50",640.00,"2,695.00","10,175.00","14,997.33"
03/12/2015,"28,000.00","1,278.00","5,266.69","16,740.00","31,374.00","1,029.00",13.90,34.80,"21,464.86","1,794.90","13,625.00",636.80,"2,677.50","10,100.00","14,823.44"
04/12/2015,"27,560.00","1,269.00","5,757.04","19,260.00","30,954.00","1,029.00",13.90,32.77,"21,284.86","1,783.32","13,500.00",633.60,"2,625.00","10,025.00","14,736.50"
07/12/2015,"27,640.00","1,251.00","5,847.84","19,440.00","30,786.00","1,003.80",13.90,32.77,"21,149.86","1,852.80","13,437.50",640.00,"2,537.50","9,850.00","14,693.03"
08/12/2015,"27,240.00","1,233.00","5,502.78","19,380.00","30,702.00",999.60,13.90,32.77,"20,924.86","1,899.12","13,237.50",640.00,"2,502.50","9,725.00","14,606.09"
09/12/2015,"28,040.00","1,260.00","5,520.94","19,560.00","31,626.00","1,008.00",13.90,31.90,"21,509.86","1,933.86","13,762.50",640.00,"2,607.50","10,075.00","15,214.68"
10/12/2015,"27,200.00","1,224.00","5,284.85","18,600.00","30,366.00",978.60,13.90,31.90,"20,564.86","1,852.80","13,225.00",635.20,"2,485.00","9,825.00","14,736.50"
11/12/2015,"25,920.00","1,215.00","5,375.66","17,250.00","28,770.00",978.60,13.90,31.90,"19,799.87","1,841.22","12,775.00",640.00,"2,362.50","9,400.00","14,214.86"
14/12/2015,"25,800.00","1,188.00","5,248.53","17,100.00","28,686.00",978.60,13.90,30.45,"19,484.87","1,852.80","12,487.50",643.20,"2,275.00","9,250.00","13,954.03"
15/12/2015,"26,880.00","1,215.00","5,357.50","17,490.00","30,408.00","1,012.20",13.90,30.45,"20,654.86","1,910.70","13,225.00",640.00,"2,380.00","9,750.00","14,475.68"
16/12/2015,"27,400.00","1,233.00","5,357.50","17,280.00","30,912.00","1,008.00",13.90,31.89,"21,014.86","1,899.12","13,487.50",640.00,"2,362.50","9,850.00","14,562.62"
17/12/2015,"27,600.00","1,242.00","5,448.30","17,700.00","30,786.00","1,029.00",13.90,31.90,"21,239.86","1,957.02","13,650.00",640.00,"2,415.00","9,825.00","14,649.56"
18/12/2015,"27,080.00","1,224.00","5,448.30","17,370.00","30,660.00","1,016.40",13.90,31.90,"20,789.86","1,933.86","13,337.50",635.20,"2,397.50","9,675.00","14,475.68"
21/12/2015,"27,520.00","1,233.00","5,575.43","17,550.00","31,206.00","1,012.20",13.90,31.25,"21,104.86","1,933.86","13,575.00",632.00,"2,432.50","9,875.00","14,693.03"
22/12/2015,"27,480.00","1,224.00","5,575.43","19,260.00","30,828.00","1,016.40",13.90,31.32,"20,924.86","1,933.86","13,487.50",632.00,"2,432.50","9,775.00","14,562.62"
23/12/2015,"28,200.00","1,242.00","5,593.59","18,450.00","30,954.00","1,054.20",13.90,31.47,"21,104.86","1,933.86","13,537.50",633.60,"2,450.00","9,825.00","14,649.56"
24/12/2015,"28,480.00","1,233.00","5,593.59","17,550.00","30,870.00","1,050.00",13.90,31.89,"21,059.86","1,933.86","13,412.50",633.60,"2,520.00","9,775.00","14,649.56"
25/12/2015,"28,560.00","1,233.00","5,575.43","17,280.00","30,786.00","1,054.20",13.90,31.89,"21,104.86","1,945.44","13,425.00",632.00,"2,537.50","9,750.00","14,649.56"
28/12/2015,"28,440.00","1,224.00","5,557.27","16,800.00","30,954.00","1,054.20",13.90,31.89,"21,284.86","1,957.02","13,512.50",641.60,"2,625.00","9,825.00","14,779.97"
29/12/2015,"28,320.00","1,215.00","5,557.27","17,010.00","30,744.00","1,087.80",13.90,31.89,"21,284.86","1,945.44","13,462.50",664.00,"2,625.00","9,825.00","14,779.97"
30/12/2015,"27,720.00","1,215.00","5,520.94","16,770.00","30,408.00","1,108.80",13.90,31.91,"21,104.86","2,061.24","13,287.50",660.80,"2,642.50","9,725.00","14,562.62"
31/12/2015,"26,800.00","1,188.00","5,448.30","16,920.00","29,904.00","1,096.20",13.90,31.91,"20,699.86","1,945.44","12,987.50",659.20,"2,660.00","9,575.00","14,301.80"
04/01/2016,"26,320.00","1,179.00","5,448.30","16,530.00","29,316.00","1,092.00",13.90,31.93,"20,384.86","1,968.60","12,737.50",640.00,"2,555.00","9,375.00","13,997.51"
05/01/2016,"26,160.00","1,170.00","5,339.33","16,110.00","29,190.00","1,138.20",13.90,31.36,"20,294.86","1,968.60","12,700.00",640.00,"2,502.50","9,325.00","13,954.03"
06/01/2016,"26,560.00","1,179.00","5,303.01","15,810.00","29,820.00","1,150.80",13.90,31.36,"20,384.86","1,957.02","12,775.00",648.00,"2,520.00","9,350.00","14,171.39"
07/01/2016,"26,720.00","1,170.00","5,393.82","15,060.00","29,946.00","1,146.60",13.90,31.36,"20,879.86","1,933.86","12,800.00",611.20,"2,485.00","9,400.00","14,345.27"
08/01/2016,"26,840.00","1,179.00","5,357.50","15,030.00","29,442.00","1,167.60",13.90,31.18,"20,519.86","1,922.28","12,562.50",640.00,"2,467.50","9,250.00","14,127.92"
11/01/2016,"27,080.00","1,161.00","5,357.50","15,000.00","29,820.00","1,159.20",13.90,31.24,"20,609.86","1,899.12","12,637.50",688.00,"2,467.50","9,350.00","14,345.27"
12/01/2016,"27,360.00","1,179.00","5,339.33","15,090.00","29,946.00","1,159.20",13.90,31.26,"20,789.86","1,910.70","12,725.00",664.00,"2,467.50","9,375.00","14,736.50"
13/01/2016,"27,960.00","1,260.00","5,339.33","15,180.00","30,114.00","1,167.60",13.90,31.18,"20,834.86","1,887.54","12,900.00",643.20,"2,467.50","9,425.00","14,910.39"
14/01/2016,"28,080.00","1,296.00","5,266.69","15,030.00","30,240.00","1,163.40",13.90,31.18,"20,744.86","1,852.80","12,737.50",648.00,"2,450.00","9,375.00","14,779.97"
15/01/2016,"27,640.00","1,251.00","5,266.69","14,880.00","30,324.00","1,142.40",13.90,31.18,"20,564.86","1,771.74","12,500.00",638.40,"2,397.50","9,275.00","14,823.44"
18/01/2016,"27,640.00","1,224.00","5,230.37","14,220.00","30,156.00","1,129.80",13.90,31.18,"20,429.86","1,794.90","12,475.00",657.60,"2,397.50","9,275.00","14,953.86"
19/01/2016,"27,480.00","1,242.00","5,212.21","14,340.00","30,114.00","1,138.20",13.90,31.18,"20,384.86","1,783.32","12,487.50",654.40,"2,397.50","9,300.00","15,171.21"
20/01/2016,"26,600.00","1,215.00","5,103.24","14,070.00","29,484.00","1,134.00",13.90,31.18,"19,574.87","1,760.16","12,187.50",644.80,"2,362.50","9,150.00","15,084.27"
21/01/2016,"26,200.00","1,206.00","5,103.24","13,860.00","29,106.00","1,121.40",13.90,31.18,"19,304.87","1,713.84","11,987.50",640.00,"2,362.50","9,000.00","14,997.33"
22/01/2016,"27,120.00","1,233.00","5,175.89","14,070.00","29,652.00","1,117.20",13.90,31.18,"19,799.87","1,725.42","12,250.00",649.60,"2,467.50","9,200.00","15,345.09"
25/01/2016,"27,200.00","1,224.00","5,194.05","13,980.00","29,862.00","1,125.60",13.90,31.18,"19,889.87","1,713.84","12,237.50",641.60,"2,450.00","9,150.00","15,171.21"
26/01/2016,"28,200.00","1,242.00","5,357.50","13,890.00","31,122.00","1,138.20",13.90,31.18,"20,339.86","1,725.42","12,500.00",640.00,"2,467.50","9,425.00","15,432.03"
27/01/2016,"28,000.00","1,260.00","5,321.17","14,070.00","30,660.00","1,142.40",13.90,31.18,"20,339.86","1,737.00","12,612.50",640.00,"2,502.50","9,400.00","15,214.68"
28/01/2016,"27,920.00","1,278.00","5,212.21","13,920.00","30,912.00","1,142.40",13.90,31.18,"20,384.86","1,760.16","12,675.00",649.60,"2,572.50","9,325.00","15,518.97"
29/01/2016,"28,760.00","1,296.00","5,266.69","13,680.00","31,206.00","1,134.00",13.90,32.63,"20,789.86","1,771.74","12,725.00",646.40,"2,572.50","9,425.00","16,127.56"
01/02/2016,"28,760.00","1,287.00","5,248.53","13,620.00","31,080.00","1,134.00",13.90,34.63,"20,609.86","1,794.90","12,612.50",646.40,"2,642.50","9,525.00","16,171.03"
02/02/2016,"28,120.00","1,296.00","5,139.56","13,380.00","30,366.00","1,121.40",16.68,34.50,"20,024.87","1,783.32","12,250.00",648.00,"2,590.00","9,375.00","15,823.27"
03/02/2016,"28,960.00","1,305.00","5,139.56","13,500.00","30,744.00","1,129.80",16.68,34.49,"20,249.87","1,783.32","12,387.50",648.00,"2,625.00","9,625.00","16,431.85"
04/02/2016,"29,800.00","1,323.00","5,175.89","13,350.00","31,290.00","1,129.80",16.68,34.49,"20,519.86","1,806.48","12,637.50",656.00,"2,625.00","9,950.00","16,910.03"
05/02/2016,"29,360.00","1,314.00","5,248.53","13,140.00","31,080.00","1,125.60",16.68,33.35,"20,384.86","1,806.48","12,637.50",656.00,"2,660.00","9,900.00","16,388.38"
08/02/2016,"28,480.00","1,278.00","5,212.21","12,540.00","29,610.00","1,087.80",16.68,33.35,"19,844.87","1,748.58","12,112.50",652.80,"2,590.00","9,450.00","15,823.27"
09/02/2016,"28,800.00","1,296.00","5,085.08","12,180.00","29,568.00","1,075.20",16.68,32.00,"19,619.87","1,748.58","11,962.50",652.80,"2,520.00","9,375.00","15,605.91"
10/02/2016,"28,640.00","1,287.00","5,085.08","12,180.00","29,778.00","1,096.20",16.68,32.00,"19,709.87","1,737.00","11,875.00",648.00,"2,555.00","9,475.00","15,823.27"
11/02/2016,"28,520.00","1,287.00","5,048.76","12,000.00","29,610.00","1,075.20",16.68,32.00,"19,439.87","1,713.84","11,737.50",636.80,"2,520.00","9,500.00","15,779.80"
12/02/2016,"28,640.00","1,260.00","5,103.24","11,910.00","29,358.00","1,075.20",16.68,32.00,"19,349.87","1,713.84","11,900.00",635.20,"2,485.00","9,450.00","15,562.44"
15/02/2016,"28,480.00","1,251.00","4,994.28","11,790.00","29,274.00","1,058.40",15.70,31.90,"19,349.87","1,702.26","11,775.00",638.40,"2,485.00","9,600.00","15,692.86"
16/02/2016,"28,160.00","1,287.00","4,994.28","11,730.00","29,400.00","1,050.00",15.70,31.90,"19,394.87","1,690.68","11,762.50",648.00,"2,502.50","9,650.00","15,823.27"
17/02/2016,"28,880.00","1,323.00","5,048.76","11,700.00","30,198.00","1,045.80",15.70,30.89,"19,979.87","1,748.58","12,187.50",644.80,"2,590.00","10,125.00","16,475.32"
18/02/2016,"28,960.00","1,350.00","5,048.76","11,670.00","30,282.00","1,050.00",15.70,31.03,"19,844.87","1,725.42","12,225.00",636.80,"2,660.00","10,075.00","16,257.97"
19/02/2016,"28,560.00","1,359.00","5,048.76","11,670.00","29,904.00","1,045.80",15.70,31.12,"19,664.87","1,725.42","12,000.00",632.00,"2,730.00","9,900.00","15,910.21"
22/02/2016,"29,480.00","1,386.00","5,085.08","11,820.00","31,164.00","1,092.00",15.70,31.61,"20,339.86","1,737.00","12,412.50",606.40,"2,765.00","10,275.00","16,344.91"
23/02/2016,"30,040.00","1,395.00","5,085.08","11,880.00","31,542.00","1,075.20",15.50,34.22,"20,429.86","1,748.58","12,525.00",632.00,"2,835.00","10,300.00","16,127.56"
24/02/2016,"29,280.00","1,350.00","5,085.08","11,730.00","30,618.00","1,062.60",14.88,33.35,"19,754.87","1,737.00","12,162.50",640.00,"2,747.50","9,950.00","15,692.86"
25/02/2016,"29,640.00","1,386.00","5,048.76","11,850.00","30,912.00","1,054.20",15.88,33.35,"20,024.87","1,760.16","12,325.00",643.20,"2,765.00","10,125.00","15,866.74"
26/02/2016,"29,800.00","1,377.00","5,048.76","11,790.00","30,828.00","1,050.00",15.88,33.93,"20,024.87","1,737.00","12,350.00",643.20,"2,765.00","10,125.00","16,084.09"
29/02/2016,"29,560.00","1,395.00","5,048.76","11,760.00","30,912.00","1,045.80",15.88,33.93,"20,339.86","1,748.58","12,500.00",656.00,"2,817.50","10,325.00","16,301.44"
01/03/2016,"29,600.00","1,386.00","5,085.08","11,790.00","30,828.00","1,083.60",15.88,33.93,"20,474.86","1,737.00","12,575.00",633.60,"2,835.00","10,375.00","16,257.97"
02/03/2016,"30,120.00","1,404.00","5,121.40","12,150.00","31,416.00","1,058.40",15.88,33.93,"20,879.86","1,748.58","12,750.00",656.00,"2,870.00","10,575.00","16,431.85"
03/03/2016,"30,000.00","1,413.00","5,085.08","12,090.00","31,374.00","1,058.40",15.88,33.93,"20,969.86","1,783.32","12,950.00",648.00,"2,852.50","10,675.00","16,779.62"
04/03/2016,"30,080.00","1,422.00","5,085.08","12,060.00","31,416.00","1,071.00",15.88,33.93,"21,149.86","1,783.32","13,000.00",644.80,"2,852.50","10,700.00","16,736.15"
07/03/2016,"30,040.00","1,404.00","5,085.08","11,970.00","31,458.00","1,071.00",15.88,34.22,"21,239.86","1,783.32","13,025.00",641.60,"2,870.00","10,600.00","16,736.15"
08/03/2016,"30,640.00","1,395.00","5,066.92","12,210.00","31,500.00","1,079.40",15.88,34.22,"21,329.86","1,794.90","13,312.50",640.00,"2,870.00","10,700.00","16,866.56"
09/03/2016,"31,480.00","1,431.00","5,085.08","12,240.00","32,130.00","1,083.60",15.88,34.22,"21,824.85","1,794.90","13,387.50",633.60,"2,905.00","10,975.00","17,344.73"
10/03/2016,"31,800.00","1,440.00","5,085.08","12,270.00","31,962.00","1,092.00",15.88,34.22,"21,779.85","1,794.90","13,425.00",635.20,"2,940.00","10,950.00","17,388.21"
11/03/2016,"31,800.00","1,449.00","5,121.40","12,210.00","32,340.00","1,079.40",15.88,34.22,"21,914.85","1,818.06","13,687.50",638.40,"2,975.00","11,100.00","17,257.79"
14/03/2016,"32,160.00","1,485.00","5,103.24","12,270.00","32,298.00","1,083.60",15.88,34.22,"21,914.85","1,841.22","13,650.00",633.60,"2,992.50","11,200.00","17,214.32"
15/03/2016,"31,120.00","1,458.00","5,085.08","12,420.00","31,710.00","1,079.40",15.88,34.22,"21,329.86","1,841.22","13,237.50",632.00,"2,975.00","10,950.00","16,996.97"
16/03/2016,"30,920.00","1,440.00","5,103.24","12,420.00","31,752.00","1,092.00",15.88,33.35,"21,329.86","1,829.64","13,212.50",633.60,"2,887.50","10,975.00","16,823.09"
17/03/2016,"32,400.00","1,476.00","5,121.40","12,510.00","32,508.00","1,146.60",15.88,33.35,"21,779.85","1,841.22","13,750.00",624.00,"2,905.00","11,325.00","17,344.73"
18/03/2016,"32,840.00","1,494.00","5,157.72","12,600.00","33,054.00","1,134.00",15.88,33.35,"21,959.85","1,841.22","13,950.00",643.20,"2,975.00","11,425.00","17,518.62"
21/03/2016,"32,600.00","1,494.00","5,230.37","12,660.00","33,012.00","1,104.60",15.88,33.35,"22,319.85","1,852.80","14,375.00",646.40,"2,975.00","11,600.00","17,518.62"
22/03/2016,"31,480.00","1,467.00","5,393.82","12,450.00","32,508.00","1,092.00",15.88,33.35,"21,599.86","2,038.08","13,125.00",644.80,"2,852.50","11,100.00","17,214.32"
23/03/2016,"31,480.00","1,458.00","5,375.66","12,510.00","32,634.00","1,083.60",15.88,33.35,"20,879.86","1,968.60","12,562.50",643.20,"2,852.50","10,825.00","16,649.21"
24/03/2016,"32,280.00","1,467.00","5,357.50","12,510.00","33,516.00","1,083.60",15.88,33.35,"21,014.86","1,841.22","12,850.00",640.00,"2,870.00","11,175.00","16,996.97"
25/03/2016,"32,080.00","1,458.00","5,357.50","12,600.00","33,432.00","1,083.60",15.88,33.21,"21,014.86","1,806.48","12,850.00",640.00,"2,905.00","11,125.00","17,040.44"
28/03/2016,"31,800.00","1,458.00","5,539.11","12,600.00","33,516.00","1,075.20",15.88,31.41,"20,879.86","1,875.96","12,725.00",640.00,"2,870.00","11,100.00","16,953.50"
29/03/2016,"31,720.00","1,467.00","5,557.27","12,630.00","33,180.00","1,083.60",15.88,31.90,"21,194.86","1,852.80","12,725.00",652.80,"2,835.00","11,175.00","17,127.38"
30/03/2016,"32,000.00","1,476.00","5,539.11","12,660.00","34,062.00","1,087.80",15.88,32.77,"20,789.86","1,852.80","12,950.00",688.00,"2,887.50","11,675.00","18,040.26"
31/03/2016,"32,080.00","1,485.00","5,575.43","12,720.00","34,608.00","1,083.60",15.88,29.32,"20,969.86","1,852.80","13,087.50",649.60,"2,887.50","11,775.00","18,040.26"
01/04/2016,"31,480.00","1,485.00","5,611.75","12,720.00","33,894.00","1,079.40",15.88,32.48,"20,384.86","1,841.22","12,775.00",656.00,"2,852.50","11,800.00","17,779.44"
04/04/2016,"32,280.00","1,494.00","5,757.04","12,750.00","35,196.00","1,071.00",15.88,31.93,"20,654.86","1,841.22","12,762.50",649.60,"2,905.00","11,950.00","18,040.26"
05/04/2016,"31,920.00","1,449.00","5,811.52","12,780.00","34,860.00","1,079.40",15.88,31.89,"20,609.86","1,841.22","12,625.00",646.40,"2,870.00","11,775.00","17,866.38"
06/04/2016,"31,360.00","1,431.00","5,847.84","12,720.00","34,104.00","1,100.40",15.88,31.84,"20,474.86","1,818.06","12,387.50",633.60,"2,835.00","11,400.00","17,735.97"
07/04/2016,"31,400.00","1,431.00","5,866.00","12,750.00","33,810.00","1,096.20",16.75,31.61,"20,339.86","1,841.22","12,312.50",633.60,"2,800.00","11,325.00","17,518.62"
08/04/2016,"31,840.00","1,458.00","5,775.20","15,300.00","34,440.00","1,087.80",17.50,31.61,"20,474.86","1,864.38","12,400.00",640.00,"2,852.50","11,575.00","17,605.56"
11/04/2016,"32,480.00","1,476.00","5,811.52","17,400.00","34,860.00","1,100.40",17.50,31.61,"21,194.86","1,864.38","13,050.00",643.20,"2,870.00","11,750.00","18,083.73"
12/04/2016,"32,480.00","1,467.00","5,793.36","16,260.00","34,314.00","1,092.00",17.50,31.61,"21,014.86","1,887.54","12,912.50",640.00,"2,887.50","11,675.00","17,822.91"
13/04/2016,"33,720.00","1,467.00","5,902.33","15,600.00","35,028.00","1,121.40",17.50,31.61,"21,869.85","1,875.96","13,187.50",640.00,"2,975.00","12,125.00","18,257.62"
14/04/2016,"33,840.00","1,467.00","5,902.33","17,100.00","35,028.00","1,117.20",17.50,31.61,"21,959.85","1,875.96","13,287.50",640.00,"3,045.00","12,750.00","18,257.62"
15/04/2016,"33,960.00","1,476.00","5,829.68","17,340.00","35,742.00","1,129.80",17.50,31.61,"22,274.85","1,875.96","13,350.00",638.40,"3,045.00","12,650.00","18,170.67"
